epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,20800.8,0.50618,0.40965,0.93316,0.89418,0.8507,0.9203,0.83168,0.44758,0.45247,0.89414,0.0007435,0.0007435,0.0007435
189,20911.4,0.50687,0.40972,0.93163,0.89427,0.85153,0.9202,0.83164,0.44772,0.45275,0.89419,0.000694,0.000694,0.000694
190,21021.9,0.50672,0.40911,0.93181,0.8948,0.8507,0.92017,0.83152,0.44753,0.453,0.89413,0.0006445,0.0006445,0.0006445
191,21133.1,0.47558,0.37191,0.89267,0.89423,0.8512,0.92022,0.83168,0.44769,0.45319,0.8944,0.000595,0.000595,0.000595
192,21242.6,0.46273,0.35478,0.88786,0.89386,0.8513,0.9202,0.83155,0.44762,0.45383,0.89434,0.0005455,0.0005455,0.0005455
193,21352.3,0.45425,0.34788,0.88255,0.89223,0.85262,0.92004,0.83166,0.44759,0.45404,0.89423,0.000496,0.000496,0.000496
194,21461.9,0.45441,0.34687,0.88431,0.89514,0.85014,0.91988,0.83179,0.44769,0.45407,0.89426,0.0004465,0.0004465,0.0004465
195,21571.6,0.45355,0.34256,0.88024,0.89486,0.85047,0.91986,0.83174,0.44761,0.45451,0.89423,0.000397,0.000397,0.000397
196,21681.2,0.44671,0.33694,0.88108,0.89231,0.85196,0.91979,0.83178,0.44755,0.45445,0.89421,0.0003475,0.0003475,0.0003475
197,21791,0.45006,0.34033,0.88212,0.89291,0.8519,0.92002,0.83195,0.44757,0.45465,0.8942,0.000298,0.000298,0.000298
198,21900.5,0.44714,0.33765,0.88102,0.89278,0.85073,0.91976,0.83202,0.44758,0.45505,0.8943,0.0002485,0.0002485,0.0002485
199,22010.1,0.44377,0.33698,0.87866,0.89239,0.8508,0.9197,0.83207,0.44758,0.45518,0.89422,0.000199,0.000199,0.000199
200,22119.8,0.44284,0.33506,0.87541,0.89375,0.85031,0.91976,0.83184,0.44738,0.45521,0.89414,0.0001495,0.0001495,0.0001495
