epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,19814.2,1.64737,1.19936,2.12124,0.82031,0.72407,0.81136,0.66086,1.58635,1.55994,2.30324,0.0007435,0.0007435,0.0007435
189,19919.6,1.63065,1.17382,2.10875,0.81678,0.72475,0.8112,0.66065,1.58802,1.55931,2.30444,0.000694,0.000694,0.000694
190,20024.9,1.63206,1.18638,2.12007,0.818,0.72404,0.8104,0.65967,1.58886,1.56155,2.30475,0.0006445,0.0006445,0.0006445
191,20130.7,1.64642,1.11145,2.08195,0.81487,0.72628,0.8103,0.65932,1.58832,1.56573,2.30395,0.000595,0.000595,0.000595
192,20235.2,1.60226,1.03539,2.05487,0.81359,0.72688,0.81026,0.65931,1.58893,1.56562,2.30554,0.0005455,0.0005455,0.0005455
193,20339.7,1.60035,1.02624,2.04925,0.81137,0.72659,0.8096,0.65968,1.58863,1.57041,2.30496,0.000496,0.000496,0.000496
194,20444.1,1.59451,1.01186,2.04139,0.81427,0.72368,0.80898,0.65873,1.58974,1.57158,2.30603,0.0004465,0.0004465,0.0004465
195,20548.5,1.59725,1.017,2.04476,0.81321,0.72303,0.80909,0.65878,1.59002,1.57301,2.30707,0.000397,0.000397,0.000397
196,20653,1.57524,1.00393,2.03422,0.81283,0.72368,0.8091,0.659,1.59065,1.57621,2.30745,0.0003475,0.0003475,0.0003475
197,20757.4,1.56776,0.98861,2.03671,0.81091,0.72595,0.80876,0.65891,1.59003,1.57893,2.30829,0.000298,0.000298,0.000298
198,20861.7,1.57291,0.99726,2.03919,0.8134,0.72394,0.8087,0.6594,1.59038,1.58002,2.30913,0.0002485,0.0002485,0.0002485
199,20966.1,1.56813,0.97947,2.0332,0.81117,0.72831,0.80876,0.65949,1.59086,1.58138,2.30965,0.000199,0.000199,0.000199
200,21070.4,1.55816,0.98379,2.03401,0.81172,0.72546,0.80859,0.65883,1.5911,1.58421,2.3107,0.0001495,0.0001495,0.0001495
