epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,6483.94,1.07991,0.80025,1.86097,0.88535,0.83663,0.90386,0.82033,1.053,1.24001,1.99854,0.0001784,0.0001784,0.0001784
186,6518.94,1.0832,0.82081,1.84942,0.8811,0.83168,0.90446,0.82311,1.04653,1.24616,1.99639,0.0001685,0.0001685,0.0001685
187,6553.93,1.09723,0.8328,1.85185,0.87293,0.83911,0.90648,0.82112,1.04665,1.19753,1.99889,0.0001586,0.0001586,0.0001586
188,6588.81,1.08135,0.80495,1.84793,0.86532,0.84653,0.90694,0.82096,1.04658,1.18136,1.99186,0.0001487,0.0001487,0.0001487
189,6623.7,1.04048,0.76446,1.83433,0.86539,0.84337,0.90629,0.82298,1.04788,1.17646,1.99683,0.0001388,0.0001388,0.0001388
190,6658.59,1.06112,0.80061,1.85378,0.8634,0.84487,0.90884,0.82368,1.04451,1.18074,1.99357,0.0001289,0.0001289,0.0001289
191,6694.65,0.96924,0.63173,1.72863,0.90493,0.81188,0.90965,0.82282,1.04417,1.17594,2.00272,0.000119,0.000119,0.000119
192,6729.76,0.91017,0.55444,1.72033,0.89751,0.81683,0.90893,0.81993,1.05273,1.17342,2.0144,0.0001091,0.0001091,0.0001091
193,6764.8,0.91782,0.56762,1.71153,0.8782,0.85664,0.9125,0.82316,1.05089,1.16132,2.02226,9.92e-05,9.92e-05,9.92e-05
194,6799.58,0.91912,0.5836,1.73589,0.90757,0.82635,0.91331,0.82584,1.05005,1.16554,2.02086,8.93e-05,8.93e-05,8.93e-05
195,6834.48,0.91224,0.53982,1.71548,0.91995,0.82494,0.91423,0.82841,1.04109,1.14599,2.00798,7.94e-05,7.94e-05,7.94e-05
196,6869.32,0.87263,0.52048,1.70804,0.89015,0.83911,0.91431,0.8285,1.04046,1.13591,2.00827,6.95e-05,6.95e-05,6.95e-05
197,6904.28,0.89743,0.5697,1.72245,0.91472,0.82303,0.9147,0.83008,1.03742,1.14059,2.00385,5.96e-05,5.96e-05,5.96e-05
198,6939.13,0.86416,0.52642,1.70024,0.8809,0.84653,0.9119,0.82689,1.03087,1.16812,1.99955,4.97e-05,4.97e-05,4.97e-05
199,6974.02,0.88308,0.53411,1.71507,0.88463,0.84406,0.90992,0.82638,1.03408,1.19625,2.001,3.98e-05,3.98e-05,3.98e-05
200,7008.84,0.85193,0.52049,1.68902,0.88888,0.83911,0.90832,0.82422,1.03819,1.19262,2.00343,2.99e-05,2.99e-05,2.99e-05
