epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,20822.1,0.80279,0.57418,1.07729,0.79812,0.76183,0.83399,0.67835,0.75639,0.67842,1.11471,0.0007435,0.0007435,0.0007435
189,20932.5,0.79687,0.57334,1.0696,0.79729,0.76204,0.83384,0.67822,0.75615,0.67832,1.11476,0.000694,0.000694,0.000694
190,21042.9,0.79477,0.56921,1.0714,0.79673,0.76184,0.83357,0.67812,0.7562,0.67883,1.11483,0.0006445,0.0006445,0.0006445
191,21154.4,0.82543,0.56287,1.06659,0.7969,0.761,0.83346,0.67794,0.75615,0.67912,1.11472,0.000595,0.000595,0.000595
192,21264.4,0.80066,0.5288,1.05274,0.79729,0.76121,0.83334,0.67766,0.75618,0.67932,1.1148,0.0005455,0.0005455,0.0005455
193,21374.2,0.79658,0.5221,1.05109,0.79773,0.76079,0.83328,0.67783,0.75609,0.6798,1.1147,0.000496,0.000496,0.000496
194,21483.9,0.79634,0.52229,1.05043,0.79786,0.76142,0.83293,0.67781,0.75595,0.68027,1.11482,0.0004465,0.0004465,0.0004465
195,21593.7,0.78903,0.51112,1.04176,0.79712,0.76121,0.8329,0.67762,0.75602,0.68075,1.1149,0.000397,0.000397,0.000397
196,21703.5,0.78949,0.51177,1.04671,0.7965,0.76163,0.83298,0.67792,0.75598,0.68115,1.11485,0.0003475,0.0003475,0.0003475
197,21813.3,0.78763,0.5108,1.04596,0.7965,0.76163,0.83277,0.6773,0.75603,0.68138,1.1151,0.000298,0.000298,0.000298
198,21923.1,0.78925,0.50536,1.04633,0.79659,0.76204,0.83275,0.67739,0.75617,0.68185,1.11528,0.0002485,0.0002485,0.0002485
199,22032.8,0.7809,0.50242,1.04263,0.79615,0.76246,0.8327,0.67691,0.75637,0.68242,1.11558,0.000199,0.000199,0.000199
200,22142.5,0.78173,0.50134,1.03984,0.79569,0.76185,0.83291,0.67711,0.75634,0.68282,1.11574,0.0001495,0.0001495,0.0001495
