epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,32366,1.78323,1.30712,2.17229,0.81333,0.74077,0.82956,0.68261,1.5356,1.44677,2.20865,0.0009415,0.0009415,0.0009415
185,32541.7,1.78233,1.31186,2.17327,0.81284,0.73999,0.82993,0.68242,1.53596,1.44633,2.2088,0.000892,0.000892,0.000892
186,32717.4,1.76465,1.2791,2.16358,0.81237,0.74041,0.82954,0.6822,1.53634,1.44747,2.20942,0.0008425,0.0008425,0.0008425
187,32893,1.76231,1.29498,2.16017,0.81485,0.73994,0.82963,0.68227,1.53627,1.448,2.20949,0.000793,0.000793,0.000793
188,33068.7,1.76101,1.29202,2.16693,0.81259,0.73994,0.8293,0.68227,1.53592,1.44999,2.20937,0.0007435,0.0007435,0.0007435
189,33244.4,1.74989,1.28616,2.15631,0.81295,0.74145,0.82954,0.68244,1.5369,1.44905,2.21051,0.000694,0.000694,0.000694
190,33420.6,1.74411,1.28128,2.15954,0.81876,0.73472,0.82934,0.68225,1.53625,1.45031,2.20994,0.0006445,0.0006445,0.0006445
191,33596.2,1.77815,1.19634,2.13887,0.81264,0.74084,0.82914,0.68205,1.53628,1.45064,2.21035,0.000595,0.000595,0.000595
192,33770.6,1.7342,1.14014,2.11143,0.82299,0.73401,0.82929,0.68233,1.53707,1.45055,2.21043,0.0005455,0.0005455,0.0005455
193,33945,1.7278,1.12614,2.10932,0.81384,0.74181,0.82884,0.68153,1.53757,1.45132,2.21068,0.000496,0.000496,0.000496
194,34119.8,1.73197,1.13093,2.10603,0.81403,0.74181,0.82898,0.68186,1.53806,1.45135,2.21091,0.0004465,0.0004465,0.0004465
195,34294.2,1.7057,1.11772,2.08902,0.81339,0.74202,0.8284,0.68142,1.53889,1.45205,2.21112,0.000397,0.000397,0.000397
196,34468.5,1.71426,1.10932,2.09908,0.81335,0.74249,0.82843,0.68119,1.53778,1.45356,2.2109,0.0003475,0.0003475,0.0003475
197,34643.1,1.71573,1.10649,2.09852,0.81362,0.74307,0.82824,0.68108,1.53782,1.4547,2.2111,0.000298,0.000298,0.000298
198,34817.4,1.70679,1.10966,2.09907,0.8144,0.7414,0.82853,0.68155,1.5381,1.45508,2.21144,0.0002485,0.0002485,0.0002485
199,34991.9,1.70018,1.08978,2.09634,0.81663,0.74119,0.82905,0.68192,1.53914,1.45511,2.21245,0.000199,0.000199,0.000199
200,35166.2,1.69272,1.07718,2.08379,0.81603,0.74098,0.8289,0.68148,1.53916,1.45664,2.21304,0.0001495,0.0001495,0.0001495
